doc_id;username;retweet_count;favorite_count;full_text;label;topic;from;to
6134;FrankSchwabe;2;0;@Nordkurier Und damit ist das Thema uebrigens fuer Karin Strenz auch noch nicht durch. Sie laesst weiterhin entscheidende Fragen unbeantwortet. Und letztlich hat sie durch ihre politische Taetigkeit mindestens 22.000 Euro aus Aserbaidschan erhalten, die sie ja wohl auch nicht abgegeben hat.;negative;Aserbaidschan;226;239
19742;fbrantner;0;6;Viel Erfolg Gerhard! So eine wichtige Arbeit!;positive;Arbeit;38;44
26510;AndreasBleckMdB;38;140;Verstaerkte Grenzkontrollen werte ich als einen Schritt in die richtige Richtung! Die AfD setzt sich mit aller Kraft fuer permanente Grenzkontrollen ein!;positive;Grenzkontrollen;12;27
45221;HeikoMaas;12;68;Das Institut fuer Zukunftsenergiesysteme (IZES) traegt mit seiner Arbeit dazu bei, dass wir eine lebenswerte Zukunft haben: Es treibt von Saarbruecken aus die globale Energiewende voran. Mir war es eine Ehre, heute zum 20. Jubilaeum sprechen zu duerfen. Danke fuer die wichtige Arbeit!;positive;Energiewende;167;179
12049;gydej;0;2;Endlich wieder ein kuerzerer Weg zur Arbeit. GoodJob DasBestefuerSH Infrastruktur;positive;Infrastruktur;68;81
34724;victorperli;1;2;@OlafScholz hat einen Negativrekord im Bundestag aufgestellt. Erst nach 91 Tagen Amtszeit laesst er sich im Haushaltsausschuss blicken. Kein Finanzminister hat sich so viel Zeit gelassen. Dafuer haben ihn alle Oppositionsfraktionen geruegt (ausser die handzahme AfD). WoistScholz;negative;Haushaltsausschuss;108;126
17369;AfDNbg;0;2;Ja es ist schon ein Graus fuer den Spiegel. Es will einfach nicht klappen, die AfD bleibt konservative. Der Spiegel sollte sich langsam Mal Gedanken machen, warum seine Verkaufszahlen in den Keller fallen. Mit diesem Gesinnungsjournalismus ist bald kein Brot mehr zuverdienen.;negative;AfD;79;82
25902;CarenLay;0;2;@TobiasSchilling @juliannyca @egobischof @welt Umso schlimmer, dass dann ausgerechnet Nazis zum Kaffeekraenzchen geladen werden.;negative;Nazis;86;91
26503;berndsiebert;0;0;Bin entsetzt ueber das widerliche Flugblatt von Chaoten die zur Jagd auf Soldaten aufrufen. Bild;negative;Soldaten;73;81
43928;stonie_kiel;0;3;Kanalsteurer am NOK - koennen jetzt auch Kurzarbeitergeld bei der @Bundesagentur beantragen - danke @BMAS_Bund  @BMVI fuer die zuegige Reaktion trotz Urteils des Landesarbeitsgerichts SH.  Dennoch hoffe ich, das der Einbruch am Nord-Ostsee-Kanal nicht so hart wird. Coronakrise;positive;Coronakrise;266;277
1165;Schmidt_MdB;0;2;Dobrindts und Seehofers Aussagen sind ein klarer Angriff gegen unseren Rechtsstaat! Dass vor allem Innenminister Seehofer den Schwaechsten aus Zeit- und Kostengruenden das Einspruch- und Klagerecht absprechen will, ist mehr als daneben. @BMI_Bund @CSU;negative;Rechtsstaat;71;82
22467;kaygottschalk1;0;0;Damit ist die Tuerkei auf lange Sicht als EU Beitrittskandidat untragbar!;negative;Tuerkei;14;21
1835;svenlehmann;24;66;Unfassbar: In NRW ist fast jeder fuenfte Mensch arm. Und Schwarz-Gelb will die Arbeitslosenzentren nicht mehr finanzieren. Diese Zentren sind so wichtig. Es ist sozial kalt, gerade Menschen in Armut die oft einzige Anlaufstelle wegzunehmen, @ArminLaschet!;negative;Arbeitslosenzentren;79;98
53342;MariaKlSchmeink;0;3;@K_SA War eine gute Diskussion gestern. Und dann so ein  Nachthimmel im Gehen. Wunderbar;positive;Diskussion;20;30
7588;sebast_hartmann;0;3;Herzlichen Dank an die SPD Rhein-Kreis Neuss fuer die Einladung gestern. Wir sind gerne vorbeigekommen, um uns und unsere Ideen fuer die NRWSPD vorzustellen.;positive;SPD;23;26
25931;Petra_Sitte_MdB;5;76;Heute im Buero. Bei allem Ernst der Corona -Pandemie. Dass ich das erleben darf. Vermummung im Bundestag ist legal. @Linksfraktion;negative;Corona;36;42
11256;agnieszka_mdb;4;35;Ich bekenne: Ich bin jetzt ein Grundsatzprogramm Fangirl. So viele tolle Impulse, so viel Begeisterung bei ueber 400 alten  neuen Mitgliedern, so viel Sinn  so viel Spass - das war ne sehr coole Nummer von @gruenebw gestern in Stuttgart! neuezeitenneueantworten;positive;Grundsatzprogramm;31;48
50477;danielakolbe;0;0;@diestimme2 @sozialromantik @SPDSachsen @spdde Schoene einfache Welt, in der sie da leben...welche politischen Kraefte werden es denn Ihrer Meinung nach bewerkstelligen, dass es weniger Armut in D gibt?;negative;Armut;186;191
1673;sven_kindler;30;68;Statt die Zivilgesellschaft zu staerken und fuer Rechtssicherheit bei der Gemeinnuetzigkeit zu sorgen, will @OlafScholz ihr weitere Knueppel zwischen die Beine werfen. Der Entwurf zielt auf eine Entpolitisierung der Zivilgesellschaft. Und das in diesen Zeiten;negative;Rechtssicherheit;49;65
1204;utevogt;4;26;Danke @hubertus_heil Es war schwer auszuhalten was die AfD hier geboten hat. Genau solche Hassreden sind der Naehrboden fuer Gewalt in unserem Land. Niewieder !;negative;Gewalt;125;131
32117;n_roettgen;34;217;Was wir in Stuttgart  Frankfurt erlebt haben, sind junge Maenner mit extremer Gewaltbereitschaft. Hier tut sich ein Riss in der Gesellschaft auf, den wir nicht durch deplatziertes Polizei Bashing ueberwinden, sondern durch Praevention, Polizeipraesenz  Strafverfolgung. Dreyer;negative;Polizei;180;187
24696;DaniLudwigMdB;1;6;Unsere Eilverordnung kam zur rechten Zeit! Die Coronakrise bietet auch die Chance zur Weiterentwicklung der Substitutionstherapie. Diese Chance sollten wir nutzen! @BMG_Bund @Aidshilfe_de;positive;Coronakrise;47;58
47818;GottfriedCurio;1006;3670;"Deutschland droht ein zweites 2015, diesmal mit Hardcore- Islamisten, die bis zuletzt gekaempft haben; und was trendet hier? sportstudio DSDS Takemeout und zwei Fussballspiele. Ist das jetzt Desinteresse, Apathie oder das letzte Spielen der Bordkapelle, waehrend das Schiff sinkt?";negative;Islamisten;58;68
52352;f_schaeffler;3;26;Bisher hat die Regierung viel Tam-Tam um ihre Blockchain-Strategie gemacht, doch mehr als heisse Luft hat sie noch nicht produziert. Bundestag;negative;Bundestag;133;142
4913;martinarenner;29;79;Wird gerade viel zu wenig beachtet. Fuer die Beschaeftigten, die in Coronakrise Alles geben und am Rand des Leistbaren sind, hat Bundesregierung die Arbeitszeit verlaengert und Ruhezeiten verkuerzt. Arbeitszeitschutz wurde hart erkaempft und muss auch in schwierigen Zeiten gelten.;negative;Coronakrise;68;79
47048;jensspahn;11;136;Bei der Migration muessen wir steuern und entscheiden, wer zu uns kommt. Gut ausgebildete Fachkraefte sind genau die Art Zuwanderung, die wir brauchen. Sie wollen mit anpacken! Das ist die Zuwanderung, die wir fuer eine gute Zukunft wollen u. vor allem brauchen. DLT19 @Junge_Union;positive;Zuwanderung;121;132
40160;MatthiasHauer;4;37;Vorsicht ist das Gebot - und nicht Uebermut! Kanzlerin Merkel erklaert klar und gut nachvollziehbar, warum der Reproduktionsfaktor nicht ueber 1 steigen darf. Ansehen! Schon bei 1,1 wuerde das Gesundheitssystem im Oktober seine Grenze erreichen. CoronaVirusDE Corona Coronavirus;positive;Corona;246;252
7860;michel_brandt_;16;37;Viel kaputter als Salvini geht kaum. Jetzt weist er die eigene Kuestenwache ab, weil sie Leben rettet. Es ist hoechste Zeit Dublin 3 als gescheitert zu erklaeren. Die sogenannte Koalition der Willigen redet nur waehrend taeglich Menschen sterben. safepassage;negative;Koalition;178;187
17749;korkmazgt;0;6;Coole Aktion @nrwjusos! Soziale Zukunft gibts nichtfuerlau! Krass, welchen Hass sie auf sich ziehen. @Der_FrederiCo;positive;Soziale;24;31
34564;stephankuehn;13;61;Auch 5 Jahre nach dem Abgasskandal leidet die Aufklaerung daran, dass die Abgastests ausgerechnet von jener Behoerde durchgefuehrt werden, die durch ihre Kumpanei mit den Autoherstellern monatelang in den Schlagzeilen stand. Und Scheuer tut weiterhin nichts;negative;Abgasskandal;22;34
41409;karl_lauterbach;11;73;Bei von der Leyen versinkt das Ministerium offenbar im Chaos. Nur auf die Forderung nach mehr Geld bei jeder Rede kann man sich noch verlassen. Hoffentlich hat das bald ein Ende, das koennen wir uns nicht leisten.;negative;Ministerium;31;42
49588;erwin_rueddel;0;1;Die Eiermaenner sind nun seit 33 Jahren im Karneval aktiv. Herzlichen Glueckwunsch und Dank fuer die Pflege unseres rheinischen Brauchtums.;positive;Pflege;101;107
27365;olavgutting;0;0;@SpardaVerband Zukunftsrat. Verbraucherschutz und Nachhaltigkeit sind bei Genosswnschaftsbanken in der DNA;positive;Verbraucherschutz;28;45
42155;s_muenzenmaier;1;9;Keine klare Linie, keine klare Haltung. Merkel-Gaeste duerfen dank der voellig planlosen Abschiebepolitik bleiben. Und wir stellen wieder einmal fest: Deutschland hat ein (Nicht-)Abschiebeproblem!   TM NieMehrCDU;negative;Abschiebepolitik;89;105
38920;SybilleBenning;0;1;Danke und Respekt allen Polizistinnen und Polizisten, die in Hamburg im Einsatz waren! /sb;positive;Polizisten;42;52
57063;HeikoMaas;43;153;Die Todesstrafe widerspricht allen unseren Vorstellungen von Menschenwuerde. Niemand hat das Recht, Menschen als Strafe vorsaetzlich zu toeten.;negative;Todesstrafe;4;15
11341;HuberMdB;11;52;Die deutsche Bevoelkerung ist angesichts der Oeffnung der tuerkischen Grenze und Coronavirus in hoechster Gefahr. Aber wo steckt Merkel, wann wurde sie zuletzt gesehen und wird Deutschland ueberhaupt noch regiert? IStandWithGreece;negative;Coronavirus;81;92
26566;niemamovassat;14;64;@DaniLudwigMdB @Paritaet @BMG_Bund @csu_bt @cducsubt Bin nur noch am Kopfschuetteln. Sie reden von Schadensminimierung und ueberlassen Suchtkranke dem Schwarzmarkt, auf dem jeder Muell verkauft wird. Sie sprechen von Dialog und unterstuetzen die massive Strafverfolgung von Konsumenten. Was soll da der Dialog sein?!;negative;Schwarzmarkt;151;163
41184;gtzfrmming;15;73;Die Gruenen wollen Aerzte zur Abtreibung zwingen, also Leben auszuloeschen, statt es zu bewahren.   Das pervertiert die aerztliche Ethik ins Gegenteil, wie sie im Eid des Hippokrates zum Ausdruck kommt. Abtreibung;negative;Abtreibung;30;40
24378;saskialudwig17;1;4;Auf keinen Fall darf es dieses neue Gesetz geben. Niemand hat das Copyright auf die einzig wahre Wahrheit!;negative;Gesetz;36;42
13590;ManuelHoeferlin;0;0;@pc_org @petertauber ich bin auch fuer ein intensiveres Miteinander in der digitalen Gesellschaft ))) npk;positive;digitalen;75;84
15828;KirstenKappert;0;11;Also, ich fand es schon sehr bizarr, dass gerade Christian Linder findet, es sei an ihm grossspurig der Kanzlerin die Angemessenheit ihrer Rede zu attestieren. bundestag;negative;bundestag;160;169
8848;KatjaSuding;280;1781;Ich starte nachdenklich in die Woche: Was ist das Leben wert, wenn wir uns die Freiheit zu leben nehmen lassen? Coronakrise Wochenstart;negative;Coronakrise;112;123
38582;FrankSchwabe;1;7;Es ist ein gutes Zeichen, dass sich die Parlamentspraesidenten der G7 Laender auf eine Erklaerung zum Schutz der Ozeane geeinigt haben. Wir muessen dringend den Fokus veraendern. Die Ozeane sind nicht in erster Linie ein Wirtschaftsfaktor sondern ein Naturraum. Meeresschutz;positive;Meeresschutz;262;274
25703;CarenLay;40;210;Die AfD will gleich im Bundestag ueber den rechten Frauenmarsch debattieren. Schon wieder wollen sie Frauenrechte fuer ihren Rassismus instrumentalisieren. Ich spreche fuer die @Linksfraktion: Gib Hass keine Chance! @aufstehengegen @BBgegenRechts;negative;Rassismus;125;134
35998;sabineleidig;2;3;Gute Idee von @DietmarBartsch: Das VW-Landeseigentum in Belegschaftseigentum umwandeln. Dieselskandal dieselgate;positive;Dieselskandal;88;101
54832;beatewaro;5;4;Soeders Tweet, auch wenn er ihn geloescht hat, ist sogar der CDU peinlich...;negative;CDU;61;64
49007;gitta_connemann;5;21;Reichsfahnen vor dem Reichstag - gestuermt von Extremisten und Coronaleugnern. Die Koalition des Grauens. Jeder der Mitlaeufer muss dies bemerkt haben. Demokratie muss aushalten koennen. Aber das war ein Angriff mitten ins Herz von Feinden. Flankiert vom Versagen des Landes Berlin.;negative;Extremisten;47;58
42611;KaiGehring;2;12;Jahresbericht der @ADS_Bund zeigt: Starker Anstieg rassistischer Diskriminierung in Deutschland. Dagegen koennen LADG  Antidiskriminierungsstelle helfen, um nachhaltigen Schutz vor Ort auszubauen. Berlin machts mit @Dirk_Behrendt  @s_k_walter vor!;negative;Diskriminierung;65;80
15117;JuergenBraunAfD;0;4;@hajoschumacher Was tun Journalisten in einer Diktatur? Sie loben die Regierung und agitieren gegen die Opposition.  Merkel Staatsfunk ARDZDF;negative;Journalisten;24;36
8390;niemamovassat;47;227;Die Berliner Polizei ist sehr effektiv. Wenn es gegen links geht. Den Kumpels im rechten Spektrum gegenueber ist man da...feinfuehliger.;negative;Polizei;13;20
41885;monikalazar;0;5;@MiKellner es war heute eine sehr schoene, abwechslungsreiche und inspirierende Runde und hat viel Spass gemacht! Ist eine gute Idee mit der Ostkonferenz.;positive;Ostkonferenz;141;153
39396;SevimDagdelen;50;141;Waehrend das Gesundheitssystem kollabiert, noch nicht einmal ausreichend Schutzmasken  Atemgeraete gegen Covid19 zur Verfuegung stehen,ist es vollkommen irre, jetzt Milliarden fuer die Anschaffung neuer Kampfjets  atomare (!) Ruestungsprojekte zu verprassen.;negative;Schutzmasken;73;85
16090;LisaPaus;17;49;Ein Gericht hat geurteilt, dass todkranke Menschen Betaeubungsmittel erhalten duerfen, um selbstbestimmt zu sterben. Aber Spahn setzt das Urteil einfach nicht um. Das empoert mich. Deshalb unterstuetze ich die interfraktionelle Erklaerung zur sterbehilfe;negative;sterbehilfe;243;254
25681;MechthildRawert;7;17;Wir freuen uns auf das lesbisch-schwule Stadtfest in Schoeneberg Motzstrassenfest mit Angelika Schoettler und Melanie  Kuehnemann;positive;Stadtfest;40;49
2473;MdbWendt;0;1;Die Idee des Radwegs entlang der S31 unterstuetze ich zum Ausbau der touristischen Infrastruktur und zur...;positive;Infrastruktur;83;96
54814;b_riexinger;0;6;Aber auch viele andere Beschaeftigte brauchen Schutzkleidung und Lohnerhoehungen, mindestens aber Gefahrenzulage statt schoener Worte. Das Kurzarbeitergeld ist zu niedrig. Da haben viele Kolleginnen und Kollegen u.a. von @_verdi mit ihrer Kritik Recht! 3/6;negative;Kurzarbeitergeld;139;155
54816;karl_lauterbach;52;441;Ich bin der gleichen Meinung wie @c_lindner in dieser Sache, kommt nicht so oft vor. Aber Gesundheitsminister Spahn steht nicht ueber dem Gesetz. Er darf sich nicht als Herr ueber Leben und Tod inszenieren. Die qualvoll Leidenden haben ein Recht auf die Hilfe des Staates.;negative;Gesundheitsminister;90;109
25855;gydej;0;4;Politik (@sozmiSH/@Heiner_Garg) trifft auf Realitaet: Ein tolles Format mit ehrlichem Gespraech ueber die Zukunft einer immens wichtigen Berufsgruppe - Hebammen. Danke an alle, die diesen Beruf waehlen und Frauen vor, waehrend und nach der Geburt unterstuetzen.;positive;Hebammen;152;160
20665;brunnerganzohr;1;14;Es ist unglaublich. Auf unseren Strassen. Hohe Anerkennung fuer alle, die in diesen Tagen gegen die Nazis auf die Strasse gehen.  Chemnitz0109 Chemnitz;positive;Nazis;100;105
42481;th_sattelberger;49;217;Lieber @jensspahn: Du musst handeln!Realitaetstaugliche Plaene fuer ProduktionLieferung von Masken Schnelltests. Auch @rki_de muss schleunigst Echtzeitdaten liefern. Nur so kann die Wirtschaft wieder angekurbelt werden! So wie jetzt kanns nicht weitergehen;negative;Masken;92;98
8260;Erhard_Grundl;2;12;Dieser Satz ist eine Verharmlosung der Verbrechen der Nazis. Herr Blume ist der erfolgloseste @CSU-Sekretaer aller Zeiten. Nach seinem Debakel beim juengsten Parteitag probiert er es jetzt mit Anwanzen an die Relativierer des 3. Reichs. Ganz armselig! niewieder;negative;Nazis;54;59
52060;b_riexinger;32;87;Milliarden fuer Panzer statt fuer Kitas - so sieht die Prioritaetensetzung der Bundesregierung aus. Statt an der Aufruestungsspirale mitzudrehen, soll sich die GroKo lieber um die Menschen hier kuemmern!;negative;Bundesregierung;79;94
46577;konstantinkuhle;12;97;Eine Brexit -Verschiebung bis 30. Juni 2019 ist ueberfluessig und gefaehrlich. Weder aendert sie etwas am britischen Schlingerkurs, noch duerfen wir zulassen, dass die Legitimitaet der Europawahl und des naechsten Europaeischen Parlaments in Gefahr geraet.;negative;Brexit;5;11
9386;MarjaVoellers;0;2;Wir sehen gerade taeglich: Demokratie und ihre Werte sind nicht selbstverstaendlich. Sie wollen immer wieder aufs Neue verteidigt werden. Deshalb unterstuetze ich auch @Unteilbar_ unteilbar menschenrechte demo;positive;menschenrechte;190;204
48514;lgbeutin;10;53;Die Beschaeftigten im Nahverkehr sind unverzichtbar, Ihnen gilt die volle Solidaritaet der @Linksfraktion meine ganze Pressemitteilung unter  Streik Warnstreiks;positive;Warnstreiks;149;160
10857;DrHollnagel;2;4;Mit ihrer Negativzins-Politik treibt die EZB ein gefaehrliches Spiel. Sie suggeriert, das Geld wuerde reichen. Ueberfaellige Loesungsansaetze werden gar nicht erst gedacht. Das Experiment wird scheitern. Die Schaeden werden die Vorstellungskraft uebersteigen.;negative;Geld;90;94
27336;Uwe_Schulz_AfD;2;4;Die Regierung nutzt den nicht-menschengemachten Klimawandel als Vorwand um eine neue Steuer einzufuehren, die die menschengemachte Fluechtlingskrise gegenfinanzieren soll. Und wieder gibt es genuegend Naive, die glauben, dass Sie was fuers Klima tun.;negative;Klimawandel;48;59
24247;MaikBeermann;0;1;Facebook muss hier klare Antworten liefern. Darum werden wir am Freitagmorgen in einer Sondersitzung des Ausschusses Digitale Agenda, kritische Fragen stellen. Demokratische Prozesse in solchem Masse zu beeinflussen geht gar nicht! facebook CambridgeAnalytica;negative;Facebook;0;8
43740;christianduerr;30;239;Heute stellen wir unsere Klageschrift gegen den Soli vor. Fuer uns steht fest: Ueber Steuerpolitik kann man streiten, ueber die Verfassung nicht! @florian_toncar @fdpbt;negative;Steuerpolitik;85;98
25102;filizgreen;3;4;Grosser Dank an Landraetin Anna Kebschull und die Verwaltung des @lkosnabrueck fuer die Solidaritaet mit den gefluechteten Kindern. Die Bundesregierung muss jetzt aber trotz und wegen der Coronakrise mehr machen als diesen ersten kleinen Schritt. @vbajus;positive;Coronakrise;188;199
9940;Beatrix_vStorch;493;1708;Das ist Noetigung, gefaehrlicher Eingriff in den Strassenverkehr. Das trifft den ganz normalen Buerger, der zur Arbeit muss. Extinction Rebellion fuehrt Krieg gegen die arbeitende Bevoelkerung. Das ist ein Angriff auf den Rechtsstaat.;negative;Rechtsstaat;222;233
20294;olliluksic;6;67;Effektive Kontrollen statt pauschale Fahrverbote fuer alle Motorraeder! Es reicht langsam mit den Verboten.;negative;Fahrverbote;37;48
28338;karl_lauterbach;57;593;Im Nachhinein scheint der lokale Lockdown in Guetersloh richtig gewesen zu sein. Da die Zahlen weiter ueber der vereinbarten Grenze liegen sollte er noch bestehen bleiben. Aber so ist der lokale Ausbruch beherrschbar und breitet sich wohl nicht weiter aus;positive;Lockdown;33;41
3831;TabeaRoessner;3;6;Was fuer eine Realsatire. Und es zeigt, dass so manche das Denken ausschalten, wenn sie den Rechner einschalten.;negative;Realsatire;14;24
18217;saskialudwig17;1;15;In dieser Situation waere eine Mitgliederbefragung nicht nur sinnvoll, fair und machbar, sondern auch basisbefriedend.;positive;Mitgliederbefragung;31;50
260;EskenSaskia;0;2;@Marc52089592 @ZDFheute @jensspahn Ich erwaege hier gar nichts. und das habe ich auch mehr als deutlich gesagt: Kein Immunitaetsnachweis, solange die Immunitaet ungeklaert ist. Weit entfernt vom Eintrag in den Impfpass, solange es keine erprobte und gut eingefuehrte, fuer alle zugaengliche, *freiwillige* Impfung gibt.;negative;Impfpass;210;218
543;VolkerUllrich;3;3;Ja zu Griechenland ist ein gutes Ergebnis. Wie koennten wir sonst glaubhaft machen, die groessere Herausforderung Asyl in Europa zu loesen;positive;Europa;122;128
30318;PaulZiemiak;7;50;Die Werkstattgespraeche haben meine Erwartungen uebertroffen. Die Ergebnisse von heute sollen sich in unserem Europawahlprogamm und im Grundsatzprogramm wiederfinden. CDUWerkstatt @CDU;positive;Europawahlprogamm;110;127
8024;karl_lauterbach;541;3655;FDP verpestet die Luft indem sie staendig mit einem sinnfreien Plakat (No GroKo) um den Bundestag kreist. Ideenlose leicht schwachsinnige Aktion. Dabei haette doch NUR die FDP die GroKo verhindern koennen, waren aber zu feige dafuer. Nutzt wenigstens ein E-Mobil oder schleppt selbst!;negative;Bundestag;88;97
41330;stonie_kiel;1;5;Ich habe unterzeichnet: Aufstehen gegen Rassismus! aufstehen via @aufstehengegen;negative;Rassismus;40;49
37857;Martin_Hess_AfD;5;18;Bundesinnenministerium und BAMF tragen erhebliche Mitverantwortung fuer Toetung von Daniel aus Chemnitz. Jahrelang liess man Migranten unbekannten Hintergrunds im Land, @BMI_Bund nahm Fachaufsicht ueber @BAMF_Dialog nicht wahr. Schluss mit diesem Desaster!;negative;Migranten;125;134
35518;StefanRouenhoff;2;32;Mit der neu gegruendeten Projektgruppe Zukunft und Innovation der @cducsubt Antworten auf grundlegende Zukunftsfragen entwickeln+dabei neue Wege gehen! Freue mich, i.d. Gruppe mitarbeiten zu koennen! ThinkOutOfTheBox Vorausdenken InnovativeKonzepteEntwickeln ZukunftGestalten;positive;Zukunftsfragen;103;117
21040;MarcBernhardAfD;1;4;Bundeswehr am Ende! Von der Leyen als Verteidigungsministerin untragbar! Setzt falsche Prioritaeten. Anstatt Truppe aufzuruesten und Material zu modernisieren, wird Schwangerenbekleidung fuer Soldatinnen angeschafft. @AfDimBundestag @AlternativeBW;negative;Verteidigungsministerin;38;61
29907;victorperli;22;90;Sehr erfreulich! Der Haushaltsausschuss hat heute rund 194 Millionen  fuer die Sanierung von 130 kommunalen Sport- und Kultureinrichtungen beschlossen. Als ich das Programm im September fuer 2020 forderte, war die CDU strikt dagegen, weil Laendersache.  Opposition hat gewirkt!;positive;Haushaltsausschuss;21;39
49459;nilsschmid;1;6;Heute endete meine Armenien-Reise. Trotz grosser Herausforderungen gab es seit der Samtenen Revolution im Fruehjahr 2018 viele Fortschritte hin zu mehr Demokratie. Es ist deshalb wichtig, dass wir das suedkaukasische Land weiterhin bilateral und im Rahmen der EU unterstuetzen.;positive;Demokratie;152;162
9173;NicoleGohlke;2;8;gut, dass Bundestag Armenien -Resolution verabschiedet, angreifbar ist das aber wg Nicht-Anerkennung d. deutschen Voelkermords in Namibia;positive;Voelkermords;114;126
39108;ABaerbock;49;213;Wir brauchen eine andere Verkehrspolitik - weg von Benzinern und Diesel, hin zu emissionsarmer Mobilitaet. Das ist auch eine soziale Frage. Denn unter schlechter Luft leiden die, die sich die Wohnung an der verkehrsberuhigten Strasse nicht leisten koennen.;negative;Verkehrspolitik;25;40
29804;Fabiodemasi;22;114;Das Haftungsprivileg der Wirtschaftspruefer gehoert ausserdem endlich reformiert. Dass Olaf Scholz der Finanzaufsicht noch am Montag einen guten Job zu Wirecard bescheinigte, zeugt von voelligem Realitaetsverlust.;negative;Finanzaufsicht;103;117
21782;b_riexinger;24;75;Statt viel Geld fuer Transitzentren und neuen Milliarden fuer die Bundeswehr, sollte die Bundesregierung Geld in die Hand nehmen und Fluchtursachen bekaempfen. Stattdessen schafft sie weiter Fluchtgruende und bekaempft Symptome auf dem Ruecken Gefluechteter. Haushalt;negative;Gefluechteter;244;257
24664;agnieszka_mdb;0;12;Super Initiative, super Rede! @W_SK zu unserem Antrag fuer ein soziales Europa: Wir brauchen mehr Zusammenhalt in der , denn nur gemeinsam sind wir stark. Und staerkeres Europa geht nur mit mehr Zusammenhalt  Solidaritaet;positive;Solidaritaet;209;221
40958;bstrasser;3;74;Es waren intensive  arbeitsreiche Jahre seit 2017, aber es war auch eine hochspannende Zeit. Deshalb moechte ich erneut als Bundestagskandidat der @fdp in meinem WK 294 Ravensburg und auf der Landesliste der @fdp_bw kandidieren. Es gibt noch viel zu tun.;positive;Bundestagskandidat;124;142
4204;StefingerMdB;0;1;@csu_bt beschliesst in seeon19 Werkswohnungen steuerlich zu beguenstigen. Fuer die Pflegewohnungen in Berg am Laim ein sehr gutes Signal! wirhandeln;positive;Pflegewohnungen;83;98
49514;karl_lauterbach;242;1273;Sehr gutes realistisches Interview zu Covid aus der Klinik. Kein Alarmismus, aber: jede vermiedene Infektion zaehlt. An den schweren Verlauf und die Unberechenbarkeit der Krankheit muss immer erinnert werden. Auch eine klare Absage an die Bundesliga;positive;Covid;38;43
32606;;;;Es stimmt dass Palmer kein Rassist ist. Wenn ich aber Thesen vertrete, die fast identisch auch von Rassisten vorgetragen werden, muss ich mit diesem Vorwurf rechnen. Er schadet sich und den Gruenen. Seine Aufmerksamkeitskaempfe werden langsam peinlich;negative;Rassist;27;34
39084;;;;Ein Minus von 5,5 Prozent bei gefoerderten Sozialwohnungen sind ein Armutszeugnis fuer Horst Seehofer.   Statt den Niedergang beim sozialen Wohnungsbau zu stoppen, gabs HH-Kuerzungen. Zeit fuer Investitionen, laengere Bindung  eine Neue Wohngemeinnuetzigkeit.;negative;Sozialwohnungen;43;58
14666;;;;Nicht die Digitalisierung sei das Problem von Zeitungen und Zeitschriften, sondern eine sich seit Jahren hinziehende intellektuelle und inhaltliche Krise des Journalismus Doepfner attestiert Medienbranche eine Lebensluege;negative;Journalismus;158;170
23294;;;;Herzlichen Glueckwunsch Berlin! Mordhauptstadt Europas. 1. Platz vor Paris und Bruessel. Das muss man erstmal schaffen, werte rot-rot-gruene Koalition. In unserer Hauptstadt ist es wahrscheinlicher ermordet zu werden, als bei einem Autounfall zu sterben.;negative;Koalition;141;150
18304;;;;Gruene Politik in Deutschland - ein Desaster fuer unsere Natur. Aber das kuemmert die Retter des Weltklimas wenig. Waeren Sie hier die Natur zerstoeren, jetten sie gleichzeitig fleissig um die Welt. Man lebt schliesslich nur einmal.;negative;Weltklimas;97;107
55888;;;;Endlich greift Spahn unsere Vorschlaege auf. Es braucht jetzt schnellstens einen Pflege-Mindestlohn von 14,50 eine bessere Personalausstattung, weniger Stress und mehr Anerkennung fuer die vielen PflegerInnen in diesem Land! Pflegenotstand;positive;Pflegenotstand;225;239
31880;;;;Ganz klar - rechtsextremistische Konzerte gehoeren, ebenso wie linksextremistische (Feine Sahne Fischfilet) nicht nach Themar, nicht nach Suedthueringen u. nicht nach Deutschland! Ich unterstuetze friedlichen Protest. nonazis Thueringen @freieswort;negative;rechtsextremistische;12;32
54733;;;;Thueringen nimmt 5 Corona-Patienten aus Frankreich auf. Danke, so muss europaeische Solidaritaet in der Krise aussehen! Ein herzliches Willkommen an die Patienten und gute Besserung! COVID EuropeUnie;positive;COVID;183;188
21439;;;;Man kann es nicht oft genug sagen, die @cdu ist keine konservative Partei. Merkel diktiert einen Kurs des Machterhalts ohne Werte, Anstand und Inhalt! Anbiedern an eine Partei, die mit den -Hassern von @Die_Gruenen im Bund koalieren will, ist undenkbar!;negative;Merkel;75;81
16875;;;;Autoren solcher Texte duerfen gerne mal in meinem Wahlkreis vorbeikommen. Ich habe erstaunlich viele solcher angeblichen Einzelfaelle vorzuweisen. Und dass sich das Phaenomen verstaerken wird, dafuer braucht man eigentlich nur eines: gesunden Menschenverstand!;positive;Wahlkreis;50;59
