doc_id;full_text;topic;label
HeikeHaensel15769670971;Gepanzerte Polizeiwagen fahren in Santiago de Chile brutal in die Menge und ueberfahren einen jungen Protestierenden! Wie lange will die BuReg dazu eigentlich noch schweigen? Wieso gibt es keine Verurteilung der brutalen Polizeigewalt in Chile, Herr Maas ?;Chile;negative
HeikeHaensel15802336591;Ein Friedensplan ohne die Palaestinenser ist zum Scheitern verurteilt. Ganz Jerusalem unter israelischer Kontrolle, Anerkennung zahlreicher Siedlungen im Westjordanland und Jordantal ist voelkerrechtswidrig und legitimiert den Landraub durch Israel Das ist ein Annexionsplan;Israel;negative
HeikeHaensel15821155321;CDUThueringen ist nur noch ein jaemmerlicher Haufen Abgeordneter, die um ihre Mandate bangen und zu feige sind, sich dem Willen der WaehlerInnen zu stellen und Verantwortung fuer das eigene Verhalten zu uebernehmen. decken das auch noch? Lieberknecht Neuwahlenjetzt !;CDUThueringen;negative
HeikeHaensel15821934991;Die Morde in Hanau sind unfassbar, meine Anteilnahme gilt den Angehoerigen. Meine Wut und mein Widerstand gilt den buergerlich maskierten rechten Hetzern und rassistischen Stimmungsmachern von Maassen bis AFD !;Hanau;negative
HeikeHaensel15833986021;Beim Krieg in Afghanistan ging es angeblich um Sicherheit Deutschlands, um Frauenrechte, um Entwicklung des Landes. Aber jeder Krieg ist ein Verbrechen. Trump will US-Truppen abziehen, Mandat der Bundeswehr wird aber verlaengert - nicht erklaerbar! Bundeswehr sofort abziehen!;Afghanistan;negative
HeikeHaensel15934258081;Unkontrollierte Exporte v. Ifex3000-Pistolen sind anges. Berichten ueber missbraeuchlichen Einsatz durch Carabineros in Chile skandaloes. Die Exportpraxis muss wird rechtlich geprueft werden. Polizeikooperation mit Piera-Fuehrung muss gestoppt werden.;Chile;negative
HeikoMaas15445893231;Wir sind tief erschuettert vom Anschlag in Strassburg und verurteilen diese feige Tat. Unsere Gedanken sind bei den Opfern, unser Mitgefuehl gilt ihren Angehoerigen. Wir tun alles, um unseren franzoesischen Freunden beizustehen.;Strassburg;negative
HeikoMaas15597387421;Es ist einfach nur widerlich, wie sich rechte Hetzer ueber den Tod von Walter Luebcke freuen. KommunalpolitikerInnen und Ehrenamtliche haben unseren Respekt verdient. Unsere Demokratie lebt von ihrem tagtaeglichen Engagement vor Ort.;Hetzer;negative
HeikoMaas15675798181;Wir sind das Volk wird heute ausgerechnet von den Angstmachern + Spaltern missbraucht. Das ist unertraeglich. Statt Mauern einreissen, wollen sie neue aufbauen. Bleibe ueberzeugt:die grosse Mehrheit steht fuer Freiheit Demokratie.Das muessen wir immer wieder gemeinsam zeigen.(2);Demokratie;negative
HeikoMaas15706259291;Dass am Versoehnungsfest Yom Kippur auf eine Synagoge geschossen wird, trifft uns ins Herz. Wir alle muessen gegen den Antisemitismus in unserem Land vorgehen. In diesen schweren Stunden sind meine Gedanken bei den Toten und Verletzten, ihren Angehoerigen und der Polizei. Halle;Antisemitismus;negative
HeikoMaas15742742221;Die NATO ist ein Erfolgsmodell und wir haben ein Interesse daran, es fortzusetzen. Dabei kommt es auf unsere Geschlossenheit an. Wir wollen den politischen Arm der NATO staerken und deutlich machen: Sie funktioniert, sie hat eine Zukunft und wir werden sie auch brauchen.;NATO;positive
HeikoMaas15809043341;Sich von Rechtsextremen zum Ministerpraesidenten waehlen zu lassen, ist komplett verantwortungslos. Gegen die AfD muessen alle Demokraten geschlossen zusammenstehen. Wer das nicht versteht, hat aus unserer Geschichte nichts gelernt. Thueringen;Thueringen;negative
HeikoMaas15924889751;Es gibt Aeusserungen, die man macht, bei denen man schnell merkt, dass man sie besser nicht gemacht haette. Das gilt auch fuer die Aeusserung von Herrn Laschet. Solche Schuldzuweisungen sind absurd und hoechst gefaehrlich. Mit einer Entschuldigung wuerde er sich einen Gefallen tun. (1/2);Laschet;negative
HeikoMaas16099616011;Die Feinde der Demokratie werden sich ueber diese unfassbaren Bilder aus WashingtonDC freuen. Aus aufruehrerischen Worten werden gewaltsame Taten - auf den Stufen des Reichstages, und jetzt im Capitol. Die Verachtung demokratischer Institutionen hat verheerende Auswirkungen. (1);Capitol;negative
HildeMattheis15675791351;20 Jahre neoliberale Politik haben unsereSPD ruiniert! Es macht mich wahnsinnig, dass einige glauben, mit der gleichen Methode ein anderes Ergebnis erzielen zu koennen. Es geht ums Ueberleben der Sozialdemokratie, verdammt nochmal. Habt endlich den Mut zu sagen, was ist.;neoliberale;negative
HildeMattheis15717253491;Erdogans Erpressungsversuche scheinen bei unserer Verteidigungsministerin grosse Wirkung zu zeigen. Es wird versucht einen Autokraten mit Zugestaendnissen zur Ruhe zu bringen. Eine Sicherheitszone kann nicht mit Waffengewalt erzwungen werden. Es ist Oel ins lodernde Feuer.;Erdogans;negative
HildeMattheis15996449221;Berichte aus Moria sind erschuetternd: 13.000 Menschen sitzen auf der Strasse, sie haben alles verloren, sind obdachlos. NGOs duerfen nicht zu ihnen durch, um zu helfen! Nur Polizei rueckt an. Herr Seehofer, ihre Unbarmherzigkeit gefaehrdet Leben! Gefluechtete brauchen unsere Hilfe.;Moria;negative
HoffmannForest15689746741;Es ist gut, dass die Jugend fuer ihre Zukunft kaempft. Wir muessen raus aus den fossilen Brennstoffen weltweit und brauchen 350 Mio. Hektar neuen Wald, bevor es zu spaet ist. Klimaschutz Fridays For Future Climate Strike;Klimaschutz;positive
HoffmannForest15877430161;Schweden agiert voellig vernuenftig und naturwissenschaftlich nachvollziehbar. Und fahren die Wirtschaft nicht an die Wand. RKI veroeffentlicht immer noch irrefuehrende Mortalitaetszahlen Schweden hat weit mehr Immune. Das ist der Trumpf der zaehlt. COVID19;Schweden;positive
HoffmannForest15946584621;Spahn ist unerfahren und kauft viel zu viele Geraete, die nicht zu Haelfte ausgeliefert sind. Mal eben fuer 150 Mio. ohne Ausschreibung. BMZ kann die fuer Afrika uebernehmen.;Spahn;negative
HoffmannForest16079312771;lockdown ist gesammeltes Versagen der Regierung. Vermoegen der Kinder wird verzockt mit corona Schlamperei und mangelndem Vollzug. Und Bildungsluecke bekommt die naechste Generation gratis obendrauf.;lockdown;negative
HoffmannForest16091561361;Klimaschutz geht ueber Geldbeutel und Markt zielsicher. Reine Ordnungspolitik und ungleiche Verteilung der Last ist unwirksam, kann man aus COVID19 lernen. Wenn Lockdown dann richtig,- oder mit Skalpell gezielt Infektionstreiber ermitteln / ausschalten. So wird nix;Lockdown;negative
HohmannMdb15822020501;Egal ob der Terror psychische oder rassistische Motive hatte oder beides , es spielt keine Rolle: Rassisten sind abstossend und handeln gegen alles, wofuer echte Konservative, aufrechte Patrioten und ueberzeugte Christen stehen. Hanau;Rassisten;negative
HuberMdB15615216321;Sehr gut: Eilantrag abgelehnt, Einreise verweigert! Die 42 migrationswilligen Afrikaner scheitern vor Gericht und muessen auf See bleiben. Das entschied der Europaeische Gerichtshof fuer Menschenrechte, indem er am Dienstagabend einen Eilantrag ablehnte.;Einreise;positive
HuberMdB15628304831;Die SPD leistet der feindlichen Uebernahme des Islam Vorschub, indem sie dessen sachlichen Kritiker Sarrazin ausschliesst. Fundierte Kritiker der Migration bleiben in der AfD willkommen.;Islam;negative
HuberMdB15650683961;Als neuer Vorsitzender der Kinderkommission des Deutschen Bundestags gefaellt mir der Vorschlag von Linnemann. Wer die Deutsch-Grundkenntnisse nicht beherrscht, der muss mit dem Beginn der Schule warten. Das ist endlich ein Anreiz zur Integration.;Integration;positive
HuberMdB15817664051;Sehr erfreulich: das Eis in Bezug auf die AfD bricht! bezeichnet im ZDF mit Blick auf die Ltw 2021 eine von der AfD tolerierte CDU-Minderheitsregierung als absolut denkbar.;AfD;positive
IreneMihalic15822007581;Maassen findet es perfide, wie man mit seinem Tweet angesichts Hanau umgeht. Ich finde: Alles, was Maassen so fuer die WerteUnion von sich gibt, ist perfide und brandbeschleunigend!;Maassen;negative
IreneMihalic15907612011;Bei MarkusH, Mitangeklagter im Fall Luebcke, wurden interne Polizeidokumente gefunden. Ein weiterer Tiefpunkt in der Geschichte von nie geklaerten Verbindungen zw. Rechtsextremen u. Sicherheitsbehoerden. Wo ist die lange versprochene rueckhaltlose Aufklaerung? NSU Temme StephanE;Luebcke;negative
IreneMihalic16039642001;Ein entsetzlicher islamistischer Angriff. Wir duerfen nicht nachlassen uns allen Kraeften, die unsere freiheitliche und vielfaeltige Gesellschaft angreifen, entschlossen entgegenzustellen. Das sind wir auch den Opfern dieser schrecklichen Taten schuldig. Paris Dresden Nizza;Angriff;negative
JBrandenburgFDP16016242771;Nachdem er offensichtlich mehrfach das Parlament belogen hat, verliert Scheuer jede Selbstbeherrschung. Regierungen muessen serioes sein, sagt Dann ziehen Sie Ihren ueberforderten CSU-Minister endlich ab! Er wird sich nicht am eigenen Schopf aus dem Sumpf ziehen.;Scheuer;negative
JBrandenburgFDP16016964831;In Sachen Rechtsstaatspartei sollte die CSU bei diesem Maut-Debakel mal ganz still sein. Scheuer hat offensichtlich mehrfach das Parlament belogen und macht sich nur noch laecherlich. Das ist unwuerdig und unserioes. zieht Euren ueberforderten Maut-Minister endlich ab.;Scheuer;negative
JBrandenburgFDP16043200551;Starkes Ergebnis: Die Mehrheit der Sachverstaendigen unterstuetzt unser Selbstbestimmungsgesetz. Die Gesetzentwuerfe von und beenden eine unnoetige Schikane. Ueber die geschlechtliche Identitaet kann niemand besser urteilen als jede/r Einzelne selbst.;Selbstbestimmungsgesetz;positive
JM_Luczak15494521701;r2G versagt beim Wohnungsbau auf ganzer Linie und wird den selbst gestellten Anforderungen nicht gerecht. Ein Trauerspiel, dass die Menschen in unserer Stadt ausbaden muessen. Abtreten!;Wohnungsbau;negative
JM_Luczak15527436491;Mitgliederversammlung der Haus und gute Stimmung. Danke fuer die tolle Zusammenarbeit: wir haben viel erreicht in d letzten Jahren, insbesondere d Oeffnungder Ehe in der vorangetrieben. Viel Kraft und Erfolg fuer die Zukunft!;Mitgliederversammlung;positive
JM_Luczak15538690931;Gut,dass Loesung fuer kuenftige Aufstellung gefunden. Ich begruesse, dass sich d Verantwortung stellt-er brennt fuer d Stadt u fuer unsere Partei.Diese Leidenschaft brauchen wir, um Menschen fuer unsere Politik zu begeistern.;Partei;positive
JM_Luczak15693072421;Mietendeckel bringt fuer Mieter erhebliche Risiken-Mietspiegel wird auf Jahre nicht anwendbar sein. Folge: Transparenz geht ebenso verloren wie mieterschuetzende Funktion. Verfehltes Instrument, dass gestoppt werden muss!;Mietendeckel;negative
JM_Luczak15713945641;Gefahren, d Mietendeckel fuer Mieter mit sich bringt, die er eigentlich schuetzen soll, sind absurd: hohe Nachzahlungen u Kuendigungen drohen! Habt endlich Einsicht r2G u gebt dieses Projekt auf, es schadet Berlin und den Menschen unserer Stadt!;Mietendeckel;negative
JM_Luczak15714702691;Mietendeckel schadet Mietern: Rechtssichere mieterschuetzende Regelungen d Bundes werden durch zweifelhafte/angreifbare Landesregelungen ersetzt-das ist ein schlechter Tausch. Populistische Scheinloesung muss mit abstrakter Normenkontrolle vor gestoppt werden!;Mietendeckel;negative
JM_Luczak15781203861;Traurig. Polizisten sind viel zu oft Pruegelknabe fuer Rechte und Linke - schlimm genug, dann brauchen sie aber wenigstens allen gesellschaftlichen politischen Rueckhalt, wenn sie fuer unsere Sicherheit und Freiheit den Kopf hinhalten!;Polizisten;negative
JM_Luczak15785562961;Mietendeckel:selbst von beauftragter Gutachter Prof. Artz zieht vernichtendes Resuemee: 1 unverhaeltnismaessig 2 klimaschaedlich 3 investitionsfeindlich Deswegen klagen wir!https://t.co/EfjSk36Wcj;Mietendeckel;negative
JM_Luczak15813159441;Sehr kluger und treffender Kommentar von Roland Koch zu Thueringen - keine Kooperation mit AfD oder Linken, auch wenn dies Neuwahlen bedeuten kann:Jedes Ergebnis ist fuer die CDU besser als ihre innere Zerstoerung;Thueringen;positive
JM_Luczak16092534971;R2G verfehlt Ziele beim sozialen Wohnungsbau deutlich. Das zeigt einmal mehr: Mietendeckel und in Debatte ueber Enteignungen sind plumpe Ablenkungsmanoever, um eigenes Versagen zu kaschieren!;Wohnungsbau;negative
Jacobi_AfD15668124471;Und wenn jetzt wieder jemand fragte: ZDF? Dieser linkspopulistische Propagandakanal, den ich zwangsweise luxusfinanzieren muss? ... dann koennte man demjenigen wohl nur antworten: Hier. Trink noch einen Kakao. Beruhigt die Nerven. diemeinendasernst;ZDF;negative
Jan_Nolte_AfD15384860861;Asylanten und Geduldete, die in Deutschland einen Job gefunden haben, sollen nach einem neuen Kompromiss dauerhaft Bleiberecht bekommen. Mit dem sogenannten Spurwechsel wird das Asylgesetz so Stueck fuer Stueck zum Einwanderungsgesetz umgebaut.;Asylanten;negative
Jan_Nolte_AfD15603418541;In Italien hat man mal wieder viel richtig gemacht. Dem dortigen Parlament wird in Kuerze ein Erlass zur Abstimmung vorgelegt werden, der ein deutlich haerteres Vorgehen gegen europaeische Schlepper, die unsere Medien gerne als Fluechtlingshelfer verherrlichen, ermoeglicht.;Schlepper;positive
JanaSchimke15734827051;Ich sorge mich um die Gerechtigkeit und Finanzierbarkeit unseres Sozialstaates. Die Grundrente foerdert nicht-Beduerftige, schafft Ungerechtigkeiten und traegt zum finanziellen Kollaps der Rentenversicherung bei. Generationengerechtigkeit geht anders.;Grundrente;negative
JensMaierAfD15129754001;Mehr Straftaten + mehr gewalttaetige Migranten + mehr als 10.000 Salafisten = Sicheres Deutschland. Das Einzige, das in Deutschland sicher ist wie das Amen in der Kirche, ist die Ueberheblichkeit der politischen Klasse.;Migranten;negative
JensMaierAfD15135842541;Froehliche Selfies am Breitscheidplatz. 12 Tote, etliche Verletze und die Hinterbliebenen koennen nur fassungslos ueber den Geisteszustand dieser Kanzlerin sein. Das ist unwuerdig. Es stimmt traurig und wuetend. Breitscheidplatz;Breitscheidplatz;negative
JensMaierAfD15179888761;Waehrend Politiker der Kartellparteien sich stets gut versorgen, die Nutzniesser der Asylindustrie glaenzende Geschaefte machen und Millionen Gluecksritter aus aller Welt ins Land geholt wurden, verarmt die eigene Bevoelkerung immer mehr. Die Leidtragenden sind unsere Kinder. AfD;Asylindustrie;negative
JensMaierAfD15266200141;Die EU diktiert, Berlin pariert. Der Verbraucher wird im Stich gelassen, die Autoindustrie aufs Spiel gesetzt. Zeit zu handeln - Zeit fuer die AfD. Diesel Mehr auf:;Autoindustrie;negative
JensMaierAfD15313102271;Das wundert mich nicht. Zu lange hat die CDU/SPD-Regierung in Sachsen das linke Auge zugedrueckt und die Probleme verharmlost. Die nun eingetretene Eskalation linker Gewaltexzesse ist nicht mehr beherrschbar. Unser Land braucht Veraenderung. AfD;linke;negative
JensMaierAfD15371642051;Gewalttaetige Linksextremisten, die im Hambacher Forst schwere Verletzungen der Polizisten in Kauf nahmen, werden von der Presse als Aktivisten gelobt. In Chemnitz und Koethen verunglimpften die MSM friedlich Trauernde als rechten Mob. (Symbolbild);Linksextremisten;negative
Jochen_Haug15155917301;Staat soll an Ausgabendisziplin arbeiten, statt Leistungstraeger weiter zu schroepfen. Ueber die Haelfte eines Einkommens wird ohnehin geschluckt durch Abgaben und (in)direkte Steuern. Es reicht dicke! AfD Spitzensteuersatz;Steuern;negative
Jochen_Haug15181702501;Stellungnahme zum Koalitionsvertrag: Bei Migration nur wohlklingende Soll-Vorschriften. Papier nicht wert , auf dem sie gedruckt sind. Entsprechend Verteilung der Ministerressorts setzt sich inhaltliche Entleerung der fort. CDU AfD;Koalitionsvertrag;negative
JoernKoenigAfD15289709661;Spitzenbeamte in Hannovers Rathaus kassieren ab. Hier fliessen wieder einmal hart erarbeitete Steuergelder des kleinen Mannes in die schon gut gefuellten Geldbeutel der Obrigkeiten! Hannover SPD AfD;Spitzenbeamte;negative
JoernKoenigAfD15332275641;Griechenland bekommt weitere 15 Milliarden Euro aus dem Rettungsprogramm, obwohl es erneut Zusagen nicht eingehalten hat. Diese Rettungsorgien haben Griechenland nicht im Geringsten diszipliniert und muessen gestoppt werden! AfD;Griechenland;negative
JoernKoenigAfD15361552061;Ein 10-jaehriger(!) Afghane vergewaltigt einen Mitschueler und wird fuer diese grausame Tat nicht bestraft. Wir importieren uns die Gewalt direkt in die Schulklassen. Brutale Taeter abschieben, ohne Ruecksicht auf das Alter! AfD;Afghane;negative
JuergenBraunAfD15728739661;Wer so einen menschenverachtenden Unsinn postet, soll jetzt SPD-Chefin werden? So ist es richtig: Wer Sozialismus positiv verwendet, hat von Geschichte keine Ahnung und verhoehnt Millionen Opfer des sozialistischen Wahns. Niewieder Sozialismus Gehdochnach Nordkorea!;Sozialismus;negative
JuergenBraunAfD15738200871;Der gruene Wahnsinn wird immer grotesker. Jetzt fehlt als irre Pointe nur noch, dass diese Frau von ihrer eigenen Partei abgesaegt wird, weil sie von Volk spricht...;gruene;negative
JuergenBraunAfD15820158291;Rassistische Angriffe von LINKS bringen Merkelkritiker Diego Fassnacht zum Ruecktritt. Was ist los in unserem Land, in dem linke und islamische Gewalttaeter, Rassisten und Judenfeinde gut und gerne leben? Aber die mit allen anderen Meinungen leben in Angst? Merkel CDU;LINKS;negative
JuergenBraunAfD15820974811;Und weiter geht das Thueringen-Theater. Diese Aneinanderreihung von Peinlichkeiten haetten sich CDU und FDP ersparen koennen, wenn Kemmerich standhaft geblieben waere! AfD Linke Lieberknecht Ramelow;Kemmerich;negative
